ID,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7
1221.0,-225.78389595025712,541.0223059305271,-152.70137857818915,1.0672008799529542,14.079242414886362,-601.3293427090591,-3.7704240073006083
64.0,-101.00874170691618,-40.36038841698333,120.60101532730094,-302.2287904172089,318.26792638114233,-300.24327314303736,-287.5652454479609
6191.0,216.56641966634703,-488.70318267430076,-85.08881427634414,-779.3245825361151,226.13249080339335,-83.87915514212305,32.83194149948016
6381.0,319.627795331128,323.50750370554283,-84.24045851484429,-3.789478223672938,-72.64213386877019,50.097377508612546,-434.71347596256425
1028.0,-104.93405798508613,279.54418330091346,1397.7716153365022,-341.99847250289423,-316.18128767970296,-367.2364449653961,124.05582413226705
2874.0,62.07195981962019,-211.15869529942086,-1323.563938503759,133.9659454520027,115.69553079821989,-1.5278670407896275,-19.184928720912104
3532.0,-59.785563409068224,-685.2699191030383,-621.9875097713958,345.1890243367907,56.9469003020484,41.37696171741405,-15.443691230069744
1532.0,-1958.0481142982267,-576.3649859053602,436.6196890554117,-788.8993806221687,41.286845880965124,-128.2055617979928,-281.39539998366786
440.0,-789.8413363766243,-71.2651152163998,-12.724892576920062,354.9643358396443,-144.4993954278933,-11.35932044669406,-523.3369542876427
6074.0,-436.2625561109751,-312.6725759194967,896.3492004742202,1293.3663142177763,43.854694535336684,-75.69493026187848,70.52650692428232
6851.0,103.19501464327539,-520.6258142588092,-301.7620864372845,-353.8226344628196,-67.28602472268396,-608.7747496453359,-419.98808528886957
4181.0,-537.5990650406317,207.57394693104635,229.5903542236595,969.3271488557125,185.82704552575967,-427.5128832731184,-1.6494918843108985
5917.0,-54.57502832214097,466.3423712178977,-649.7053796502375,-665.0242242152157,348.8718544903087,-107.02269426243058,77.1599203453388
7214.0,-445.3876209784768,-321.9978495338279,30.740377524482312,-168.6487795088294,-241.61623021000722,-13.1593234009087,88.51213843387886
3964.0,498.79907224548015,-224.35127932535596,1052.4715825490732,-944.3164042613641,-460.7963102780169,-552.8019489869545,-58.331053922124916
7285.0,620.9774435930965,-142.90514750576352,220.89688929824257,68.13465500402195,-67.58840856885455,-32.09667186576735,-116.35447957909486
8951.0,-105.56939267383679,123.50797311075266,342.59218988808794,492.6677981025646,-45.87094081688315,101.39443652607086,-22.924216210418
118.0,-816.4810393869648,36.79705793709097,-87.10390867946244,207.19173420754512,-160.48259731850897,-28.78304337311196,-7.956303313827
3468.0,-26.32776151801962,133.42486253231462,1018.9462933113134,-58.8240222616366,-56.75749891543899,-332.90254750042993,285.2012109974795
799.0,-1080.449339962151,-308.97974099353996,220.79787024876128,-9.804708373108708,315.6208103603475,-52.77421516653589,-281.61194863618897
6356.0,-274.67260857663524,41.19079303370462,-77.30176066705332,-1286.720207951814,150.9685171977152,-507.8457644718059,-6.889814544815507
4056.0,8.740155266585539,266.11658897265676,480.55436324921726,-280.59864542056187,250.60164265828539,225.38540346683155,-23.89023166663458
9232.0,-279.3099906093168,191.27013562187912,171.0186550726302,375.22487312352143,103.47292081998027,-375.06430110255735,192.8345699567475
4680.0,607.8108254053986,-637.3136997489812,-34.611919733308625,-471.34971101172135,-494.3147629494637,19.847320076994407,-606.7867206774641
3196.0,-6.068024154446221,460.16880864077024,-1820.3581803666546,-547.334141694593,190.24262905206635,8.1063800082094,448.663187113113
4055.0,1195.0843492928323,-78.16528540305097,383.91677957956284,-680.4742155841099,173.8891640592068,73.57195565399044,39.22282254547964
4569.0,343.1575074401572,104.44627922722509,-1557.2210074213822,-268.65049110387787,15.92954039944853,-152.92946064096128,429.16276261549723
